"x"
"victim_3groupv1_1or2_times",1.37725818804182
"victim_3groupv2_repeated_being_bullied",1.41680809209582
"q3_a¨k",1.07468123147633
"AUDIT_C_4_a>=4",1.07224179038399
"firstrses",1.19371841879789
"bis1_standardized",1.16655926332324
